indicator_id,indicator_nameA,indicator_nameE,period,frequency,year,quarter,month,value,unitA,unitE,sourceId,periodicityId,periodicityA,periodicityE,dimensions,dataQuality,changeRate
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2009,A,2009,,,39.3,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2010,A,2010,,,35.2,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2011,A,2011,,,38.78,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2012,A,2012,,,38.97,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2013,A,2013,,,39.37,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2014,A,2014,,,38.83,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2015,A,2015,,,40.08,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2016,A,2016,,,40.88,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2017,A,2017,,,41.36,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2019,A,2019,,,43.18,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2020,A,2020,,,44.46,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2021,A,2021,,,43.25,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2022,A,2022,,,46.41,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2023,A,2023,,,46.2,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2024,A,2024,,,45.4,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
493,متوسط كثافة الفصل بالتعليم قبل الجامعي,Class Density at Pre-university Education (Including Al-Azhar),2025,A,2025,,,38.39,طالب/فصل,Student / Class,52073,68,سنة دراسية,School Year,الدولة : مصر,,
505,معدل البطالة,معدل البطالة,2004-Q1,Q,2004,1,,10.44,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2004-Q2,Q,2004,2,,11.12,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2004-Q3,Q,2004,3,,10.95,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2004-Q4,Q,2004,4,,10.47,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2005-Q1,Q,2005,1,,10.11,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2005-Q2,Q,2005,2,,10.5,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2005-Q3,Q,2005,3,,11.8,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2005-Q4,Q,2005,4,,11.7,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2006-Q1,Q,2006,1,,11.77,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2006-Q2,Q,2006,2,,10.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2006-Q3,Q,2006,3,,11.1,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2006-Q4,Q,2006,4,,8.99,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2007-Q1,Q,2007,1,,9.03,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2007-Q2,Q,2007,2,,8.93,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2007-Q3,Q,2007,3,,8.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2007-Q4,Q,2007,4,,9.1,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2008-Q1,Q,2008,1,,9.0,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2008-Q2,Q,2008,2,,8.37,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2008-Q3,Q,2008,3,,8.6,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2008-Q4,Q,2008,4,,8.84,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2009-Q1,Q,2009,1,,9.37,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2009-Q2,Q,2009,2,,9.42,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2009-Q3,Q,2009,3,,9.36,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2009-Q4,Q,2009,4,,9.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2010-Q1,Q,2010,1,,9.12,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2010-Q2,Q,2010,2,,8.96,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2010-Q3,Q,2010,3,,8.94,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2010-Q4,Q,2010,4,,8.92,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2011-Q1,Q,2011,1,,11.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2011-Q2,Q,2011,2,,11.8,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2011-Q3,Q,2011,3,,11.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2011-Q4,Q,2011,4,,12.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2012-Q1,Q,2012,1,,12.6,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2012-Q2,Q,2012,2,,12.6,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2012-Q3,Q,2012,3,,12.5,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2012-Q4,Q,2012,4,,13.0,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2013-Q1,Q,2013,1,,13.2,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2013-Q2,Q,2013,2,,13.3,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2013-Q3,Q,2013,3,,13.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2013-Q4,Q,2013,4,,13.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2014-Q1,Q,2014,1,,13.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2014-Q2,Q,2014,2,,13.3,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2014-Q3,Q,2014,3,,13.1,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2014-Q4,Q,2014,4,,12.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2015-Q1,Q,2015,1,,12.8,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2015-Q2,Q,2015,2,,12.7,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2015-Q3,Q,2015,3,,12.8,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2015-Q4,Q,2015,4,,12.8,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2016-Q1,Q,2016,1,,12.7,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2016-Q2,Q,2016,2,,12.5,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2016-Q3,Q,2016,3,,12.6,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2016-Q4,Q,2016,4,,12.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2017-Q1,Q,2017,1,,12.0,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2017-Q2,Q,2017,2,,12.0,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2017-Q3,Q,2017,3,,11.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2017-Q4,Q,2017,4,,11.3,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2018-Q1,Q,2018,1,,10.6,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2018-Q2,Q,2018,2,,9.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2018-Q3,Q,2018,3,,10.0,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2018-Q4,Q,2018,4,,8.9,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2019-Q1,Q,2019,1,,8.1,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2019-Q2,Q,2019,2,,7.5,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2019-Q3,Q,2019,3,,7.8,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2019-Q4,Q,2019,4,,8.0,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2020-Q1,Q,2020,1,,7.7,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2020-Q2,Q,2020,2,,9.6,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2020-Q3,Q,2020,3,,7.3,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2020-Q4,Q,2020,4,,7.2,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2021-Q1,Q,2021,1,,7.4,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
505,معدل البطالة,معدل البطالة,2021-Q2,Q,2021,2,,7.3,%,%,2061,70,ربع سنوي ميلادي,G. Quarterly,الدولة : مصر,متوسطة,
